,GLD,MDYG,MDYV,SLYG,SLYV,SPHB,SPLV,SPYG,SPYV,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY,XMLV,XSLV
2002-08-28 00:00:00+00:00,,,,8.6243877567,11.1023171903,,,7.7034974367,7.9688831564,13.1557551521,,14.0908178624,12.7197251732,15.3044139543,11.0223614079,13.3945305115,,11.0849473922,19.7735308355,19.3237913332,,
2002-08-29 00:00:00+00:00,,,,8.8265963615,11.0314324836,,,7.7034974367,7.9993277912,13.1168327995,,13.9680755466,12.7305920892,15.187743534,11.1757693607,13.2453570859,,10.9297381017,19.8245123147,19.5038752881,,
2002-08-30 00:00:00+00:00,,,,8.6816166071,11.2175048388,,,7.6143824278,7.9993277912,13.2660351509,,14.0601322835,12.7577593792,15.2014694658,10.8919646481,13.3448060363,,10.7645153086,19.7662477671,19.5117050252,,
2002-09-03 00:00:00+00:00,,,,8.4488859488,10.8276389518,,,7.2876273951,7.6416033324,12.8768116257,,13.5016547462,12.1329117094,14.6730210916,10.3550368133,13.0526747444,,10.4691169815,18.9432610325,18.8148584172,,
2002-09-04 00:00:00+00:00,,,,8.5747894197,11.0491536603,,,7.3470374011,7.6796591259,12.9287080957,,13.4709691673,12.3611169453,14.8171433755,10.6771935142,13.1583392542,,10.4040292145,19.5259065083,19.1671965898,,
2002-09-05 00:00:00+00:00,,,,8.3382435047,10.9428266002,,,7.2301977227,7.6796591259,12.578406923,,13.4955176304,12.1763793734,14.5563506714,10.3166848251,13.1521236948,,10.3739887067,19.3001313864,18.8148584172,,
2002-09-06 00:00:00+00:00,,,,8.576697048,11.0757354253,,,7.4856607483,7.6781368942,12.8314022144,,13.716453799,12.3611169453,14.7416507506,10.6618527189,13.1521236948,,10.3739887067,19.3001313864,19.4020887049,,
2002-09-09 00:00:00+00:00,,,,8.6720784654,11.0137113069,,,7.5252674189,7.8623269347,13.0195269182,,13.6980424516,12.5567214332,14.8651841368,10.7769086835,13.4131771897,,10.3539617015,19.5186234398,19.6604700314,,
2002-09-10 00:00:00+00:00,,,,8.6797089788,11.066874837,,,7.6539890984,7.8166599825,13.0908845645,,13.9926240097,12.4806530213,15.0298953184,10.9609982268,13.4069616303,,10.1186443901,19.5914541243,19.9031918837,,
2002-09-11 00:00:00+00:00,,,,8.7769980245,11.0651027193,,,7.7133991044,7.9003827282,13.1687292696,,13.9189786202,12.4100180673,15.0298953184,11.0223614079,13.3820993927,,10.1286578927,19.6278694666,19.9110216209,,
2002-09-12 00:00:00+00:00,,,,8.5919580748,10.9339660119,,,7.5054640836,7.6796591259,12.9157339782,,13.5753001358,12.0622767554,14.8240063414,10.615830333,13.2080637295,,9.8683068248,19.2564329757,19.4177481792,,
2002-09-13 00:00:00+00:00,,,,8.5938657032,11.0137113069,,,7.406447407,7.6819424735,12.8378892731,,13.7225909148,12.1546455414,14.4671321147,10.6618527189,13.2826504423,,10.0135026126,19.4020943447,19.6134916084,,
2002-09-16 00:00:00+00:00,,,,8.5003919142,10.9871295419,,,7.3569390687,7.626381015,12.7340963331,,13.8207847675,12.1274782514,14.6112543985,10.4854335732,13.4753327838,,9.8983473326,19.4020943447,19.6682997686,,
2002-09-17 00:00:00+00:00,,,,8.4698698606,10.8453601285,,,7.3866440717,7.5677750931,12.4940751592,,13.3727753146,11.8666722675,14.309283899,10.3550368133,13.1334770166,,9.5378612385,19.1107716068,19.4490671279,,
2002-09-18 00:00:00+00:00,,,,8.2771993976,10.7656148334,,,7.1688073833,7.4969913172,12.3902822191,,13.4095980093,11.7688700235,14.2886950013,10.2476512463,13.139692576,,9.8532865708,19.2200176335,19.4725563394,,
2002-09-19 00:00:00+00:00,,,,8.1818179802,10.5795424783,,,7.1490040479,7.2686565563,12.1178257515,,13.0290968301,11.3613606737,14.0073133994,9.787427388,12.7605434525,,9.6480097673,18.5718245416,18.7913692057,,
2002-09-20 00:00:00+00:00,,,,8.4851308874,10.5679546894,,,7.0871243681,7.3463659538,12.3518528831,,13.1245228436,11.3082920894,14.0602337295,9.8411201715,12.7618052111,,9.423802437,18.7168595667,19.0734198277,,
2002-09-23 00:00:00+00:00,,,,7.7430634604,10.2823342924,,,6.9582675614,7.227131742,12.1234773676,,13.0504775807,11.3137550325,13.8811224718,9.5343042659,12.7117589161,,9.1754074293,18.4976925929,18.4776204414,,
2002-09-24 00:00:00+00:00,,,,7.6782040966,10.1752266435,,,6.7897625065,7.0955894825,11.6145262186,,12.6740808278,11.0952373109,13.5849000071,9.3808963131,12.5053179495,,8.8763195628,18.4830814613,18.1875602139,,
2002-09-25 00:00:00+00:00,,,,7.9777017471,10.3894419413,,,7.0078278716,7.2902104863,11.9016268667,,13.0196253879,11.3137550325,13.8466779992,9.7414050021,12.6054105394,,9.1399224282,19.0090821985,18.5481756319,,
2002-09-26 00:00:00+00:00,,,,7.9376415518,10.5947316017,,,7.1069484922,7.4632924067,12.0712772497,,13.5687944208,11.6415316148,14.1153448857,9.6263490375,12.8931767353,,9.4998417251,19.3451382251,18.9950251716,,
2002-09-27 00:00:00+00:00,,,,7.9395491801,10.3537393917,,,6.9582675614,7.3809823379,11.7254514691,,13.3158064393,11.2809773742,13.5780111126,9.3885667107,12.5115737363,,9.3376245772,18.6291927772,18.4384231134,,
2002-09-30 00:00:00+00:00,,,,7.9204728967,10.3805163039,,,6.7897625065,7.1686685155,11.5427510566,,13.0566480193,11.2919032603,13.4471221166,9.0740804075,12.3802022121,,9.464356724,18.5415259876,17.7720685366,,
2002-10-01 00:00:00+00:00,,,,7.9052118699,10.5054752276,,,7.0316168206,7.4002136623,12.2605026769,,13.4700674037,11.7726422477,14.0326781514,9.5649858564,12.7492936373,,9.6164353002,19.1186656854,18.26595487,,
2002-10-02 00:00:00+00:00,,,,7.779308399,10.2466317428,,,6.8393228167,7.2309780069,11.6993514101,,13.3219768779,11.3028291464,13.5504555345,9.3502147225,12.6804799818,,9.3274860055,19.133276817,17.8583026583,,
2002-10-03 00:00:00+00:00,,,,7.6972803801,10.2020035558,,,6.7897625065,7.2194392122,11.5949511745,,13.4083630179,10.8494048742,13.4402332221,9.3272035296,12.6492010474,,9.2767931467,19.0602211591,17.7720685366,,
2002-10-04 00:00:00+00:00,,,,7.361537791,9.9342344336,,,6.7402021962,6.9232768151,11.4514008504,,13.1800567907,10.5489430071,13.0888996012,9.127773191,12.5115737363,,8.8509731334,18.4611647639,17.5447240339,,
2002-10-07 00:00:00+00:00,,,,7.2146504083,9.6129114869,,,6.71046601,6.9378926217,11.1121000845,,13.0134549493,10.2157034817,12.7375659803,8.9666948405,12.4865505889,,8.7698645595,18.4173313691,16.8626905259,,
2002-10-08 00:00:00+00:00,,,,7.2547106036,9.7914242351,,,6.7203780721,6.9655857289,11.2882754822,,12.8715348621,10.6090353805,12.8340105037,8.9666948405,12.7492936373,,8.4403609778,18.9579432379,17.3644163249,,
2002-10-09 00:00:00+00:00,,,,7.0563172555,9.3272910899,,,6.6272046888,6.7348098351,10.8510994953,,12.6185468807,10.1610740514,12.4000101485,8.8823204665,12.5866431788,,7.7205223839,18.7606929615,16.7372590761,,
2002-10-10 00:00:00+00:00,,,,7.2642487453,9.6218371243,,,6.5716971413,6.9155842853,11.3470006147,,12.9147279321,10.6964424691,12.8271216092,9.3502147225,12.6429452606,,8.2426588287,18.9944710669,17.0351587693,,
2002-10-11 00:00:00+00:00,,,,7.6400515297,9.8360524221,,,7.0871243681,7.2502093313,11.8037516458,,13.1306932822,11.2591256021,13.4195665385,9.9408353408,12.7868283585,,8.3541831179,19.2209436066,17.8583026583,,
2002-10-14 00:00:00+00:00,,,,7.6572201848,9.8271267847,,,7.0970364301,7.2694406558,11.7841766016,,13.4947491579,11.3410697477,13.3437886987,9.956176136,12.9995251121,,8.3389752603,19.7250276464,17.9994130392,,
2002-10-15 00:00:00+00:00,,,,8.0368382258,9.8271267847,,,7.4340465399,7.5732955827,12.4040530009,,13.9019981037,12.1550482604,13.9913447842,10.5851487425,13.1121292757,,8.3643216897,20.0756948046,18.8931121187,,
2002-10-16 00:00:00+00:00,,,,7.7926617974,10.0234908076,,,7.2358052989,7.4786774662,12.0973773086,,13.6860327537,11.9365305388,13.6469000579,10.0098689195,12.8368746535,,8.0753723949,20.1341393309,18.5560150975,,
2002-10-17 00:00:00+00:00,,,,8.0788060495,10.2109291932,,,7.443958602,7.6540671456,12.4432030893,,13.9760433666,12.2916218363,14.0740115185,10.4317407897,12.8931767353,,8.2122431135,20.382528568,18.7598412033,,
2002-10-18 00:00:00+00:00,,,,8.1074204747,10.3001855672,,,7.4935189122,7.6617596754,12.3649029125,,13.9637024895,12.2806959503,14.053344835,10.5698079472,13.0433156201,,8.2832131157,20.3898341338,19.0185435685,,
2002-10-21 00:00:00+00:00,,,,8.3630426732,10.4429957657,,,7.5034309743,7.8156102712,12.78902887,,14.0315773137,12.4828248427,14.4804562956,10.7845790811,13.3686165373,,8.7698645595,20.4555842259,19.4418747114,,
2002-10-22 00:00:00+00:00,,,,8.2199705472,10.3001855672,,,7.4935189122,7.7309924435,12.4888781924,,13.6366692451,12.3681030389,14.2806783544,10.7385566953,13.1371524232,,8.6583402703,20.0756948046,19.3321221928,,
2002-10-23 00:00:00+00:00,,,,8.3210748495,10.3805163039,,,7.5926395328,7.7232999137,12.4693031482,,13.8588050337,12.3735659819,14.4253451394,11.0300318056,13.1371524232,,8.8154881323,19.9441946203,19.5516272299,,
2002-10-24 00:00:00+00:00,,,,8.202801892,10.3894419413,,,7.4241344779,7.638682086,12.0582272203,,13.6304988065,12.1495853173,14.1222337802,10.8536126599,12.9432230302,,8.8205574182,19.6154441595,19.308603796,,
2002-10-25 00:00:00+00:00,,,,8.3325206196,10.3805163039,,,7.4935189122,7.6425283509,12.4105780157,,13.4207038951,12.4555101275,14.3013450379,11.1450877702,13.0308040464,,8.947289565,19.9734168834,19.7005770765,,
2002-10-28 00:00:00+00:00,,,,8.3229824779,10.4251444909,,,7.5430792225,7.7156073839,12.2213525885,,13.3960221408,12.4227324693,14.1015670967,11.1220765772,12.7430378505,,9.1247145706,19.8857500939,19.3869984521,,
2002-10-29 00:00:00+00:00,,,,8.1360348999,10.1484497313,,,7.5331671605,7.5979116781,12.1626274559,,13.0072845107,12.2861588933,13.9844558897,10.9379870339,12.9244556696,,9.0638831401,19.6373608569,19.3634800553,,
2002-10-30 00:00:00+00:00,,,,8.2886451676,10.3448137543,,,7.4637827261,7.7848401521,12.1561024412,,13.4392152108,12.4227324693,13.9982336787,11.3138365182,12.9807577515,,9.266654575,19.7688610412,19.0263830341,,
2002-10-31 00:00:00+00:00,,,,8.3878418417,10.3894419413,,,7.5014485619,7.7309924435,12.2017775443,,13.2972951236,12.3243994946,14.1084559912,11.3215069159,12.861897801,,9.2463774315,19.6227497253,18.9715067748,,
2002-11-01 00:00:00+00:00,,,,8.3878418417,10.514400865,,,7.5331671605,7.8694579798,12.4627781335,,13.6490101223,12.4992136718,14.2944561434,11.659004412,13.0245482595,,9.2920010043,19.8200000018,19.2537275367,,
2002-11-04 00:00:00+00:00,,,,8.7750903961,10.5679546894,,,7.8305290221,8.0310011055,12.4236280451,,13.4207038951,12.6030095895,14.3082339325,12.1115578727,12.7305262767,,9.6265738719,19.8492222649,19.167493415,,
2002-11-05 00:00:00+00:00,,,,8.7331225725,10.559029052,,,7.7710566497,7.9771533969,12.5280282808,,13.6983736308,12.6467131338,14.446011823,12.0348538963,12.8556420141,,9.6265738719,20.097611502,19.4261957801,,
2002-11-06 00:00:00+00:00,,,,8.8704718135,10.6929136131,,,7.6620239671,8.0463861651,12.8542790173,,13.8217824023,12.674027849,14.7146787096,12.2266138373,12.8055957191,,9.8293453068,20.5067231865,19.6457008172,,
2002-11-07 00:00:00+00:00,,,,8.7483835993,10.4429957657,,,7.6580591423,7.9156131586,12.5867534134,,13.5626239822,12.2151406338,14.3977895613,11.743378786,12.7743167848,,9.3731095783,20.4190563969,19.167493415,,
2002-11-08 00:00:00+00:00,,,,8.5557131362,10.3448137543,,,7.5529912846,7.8079177414,12.3975279862,,13.4824082808,12.1495853173,14.184233831,11.659004412,12.6929915555,,9.0841602836,20.2875562126,18.9166305155,,
2002-11-11 00:00:00+00:00,,,,8.246677344,10.1930779184,,,7.3745741676,7.6656059402,12.0386521761,,13.3158064393,12.0184746844,13.9155669444,11.2524733371,12.6554568343,,8.9827745661,20.0099447124,18.6108913568,,
2002-11-12 00:00:00+00:00,,,,8.3229824779,10.2644830176,,,7.5728154087,7.7002223243,12.2017775443,,13.2726133693,12.1441223743,13.922455839,11.5669596403,12.2801096222,,8.8154881323,20.024555844,18.8931121187,,
2002-11-13 00:00:00+00:00,,,,8.483223259,10.3001855672,,,7.5926395328,7.6802217469,12.1887275148,,12.9764323179,12.0840300009,13.8949002608,11.6206524238,12.4615274414,,8.8712502769,19.7907777386,18.947988378,,
2002-11-14 00:00:00+00:00,,,,8.6720784654,10.4786983154,,,7.7314084015,7.7694550925,12.5606533544,,13.3960221408,12.4500471844,14.0877893076,12.0885466798,12.6304336868,,9.068952426,20.1049170678,19.4810720394,,
2002-11-15 00:00:00+00:00,,,,8.7884437946,10.5322521398,,,7.8107048979,7.8309953308,12.5932784281,,13.5009195965,12.5647689882,14.0877893076,12.1115578727,12.718014703,,9.2007538586,20.2948617784,19.6378613516,,
2002-11-18 00:00:00+00:00,,,,8.8609336717,10.4519214032,,,7.7314084015,7.8079177414,12.449728104,,13.5132604737,12.3462512667,13.9844558897,11.9734907152,12.6617126212,,9.1754074293,20.1852782915,19.3164432616,,
2002-11-19 00:00:00+00:00,,,,8.5976809599,10.3448137543,,,7.6025515948,7.8694579798,12.449728104,,13.5132604737,12.3517142098,14.0051225733,11.7817307742,12.7367820636,,9.226100288,20.1633615941,18.9166305155,,
2002-11-20 00:00:00+00:00,,,,8.7598293693,10.4162188535,,,7.7512325256,7.9771533969,12.5867534134,,13.7785893323,12.6631019629,14.2117894091,12.2726362232,12.7242704899,,9.2210310021,20.346000739,19.0969382246,,
2002-11-21 00:00:00+00:00,,,,9.2481822262,10.6929136131,,,7.9395617046,8.123311463,13.0957045623,,13.883486788,12.96356383,14.7973454439,12.9092792272,12.5678758182,,9.3781788642,20.4555842259,19.5986640236,,
2002-11-22 00:00:00+00:00,,,,9.225290686,10.7018392505,,,7.8900013944,8.1310039928,12.9391042088,,13.5873057365,12.8761567414,14.7284564986,12.8632568414,12.5678758182,,9.6417817296,20.30947291,19.6535402828,,
2002-11-25 00:00:00+00:00,,,,9.356917042,10.7196905253,,,7.8900013944,8.0463861651,13.0630794886,,13.6983736308,12.8543049693,14.7009009205,13.0550167824,12.4865505889,,9.662058873,20.2510283837,19.7789717326,,
2002-11-26 00:00:00+00:00,,,,9.1642465789,10.7196905253,,,7.6521119051,8.0002309863,12.9391042088,,13.4392152108,12.5046766148,14.4942340847,12.6791672981,12.4052253596,,9.4187331512,19.9295834887,19.2380486055,,
2002-11-27 00:00:00+00:00,,,,9.4179611491,10.800021262,,,8.008946139,8.1694666418,13.3697551809,,13.6798623151,12.8925455705,14.8800121782,13.1930839399,12.5803873919,,9.4744952958,20.30947291,20.0376740977,,
2002-11-29 00:00:00+00:00,,,,9.4389450609,10.9339058231,,,8.0228230259,8.1656203769,13.6699058585,,13.8464641566,12.7832867098,14.8455677056,13.1163799635,12.5053179495,,9.5150495827,20.2291116863,19.8495269231,,
2002-12-02 00:00:00+00:00,,,,9.3531017853,10.9339058231,,,7.9772275404,8.1079264034,13.415430284,,13.8896572266,12.7832867098,14.9420122289,13.1547319517,12.4052253596,,9.3731095783,20.0464725414,19.990637304,,
2002-12-03 00:00:00+00:00,,,,9.175692349,10.8357238116,,,7.8087224855,8.0310011055,13.2588299305,,14.0254068752,12.5975466465,14.694012026,12.6945080933,12.480294802,,9.4744952958,19.9149723571,19.3634800553,,
2002-12-04 00:00:00+00:00,,,,9.038343108,10.8267981742,,,7.7988104235,8.0386936353,13.1870547685,,13.9019981037,12.5975466465,14.6457897643,12.5027481523,12.667968408,,9.2615852891,20.097611502,19.3634800553,,
2002-12-05 00:00:00+00:00,,,,8.9658532308,10.7286161628,,,7.7214963395,7.938690748,13.0826545328,,13.9945546823,12.3790289249,14.4942340847,12.2266138373,12.5428526707,,9.2311695739,19.9807224492,19.2302091399,,
2002-12-06 00:00:00+00:00,,,,8.9811142576,10.800021262,,,7.6620239671,8.0002309863,13.1609547096,,14.1303043309,12.4773618996,14.4873451902,12.3416698019,12.6429452606,,9.2210310021,20.0683892388,19.2066907431,,
2002-12-09 00:00:00+00:00,,,,8.8323192465,10.6661367009,,,7.5529912846,7.8386878606,12.860804032,,13.883486788,12.2369924059,14.2600116708,11.7587195813,12.6054105394,,9.3477631489,19.9807224492,18.5795334943,,
2002-12-10 00:00:00+00:00,,,,8.8380421316,10.7643187124,,,7.5926395328,7.9463832777,12.9521542382,,14.099452138,12.4227324693,14.3771228777,11.9504795223,12.7743167848,,9.4187331512,20.0537781072,18.9166305155,,
2002-12-11 00:00:00+00:00,,,,8.8933633536,10.7643187124,,,7.632287781,7.9617683373,13.0957045623,,14.0254068752,12.4336583553,14.4529007175,12.042524294,12.6992473424,,9.504911011,20.024555844,18.8931121187,,
2002-12-12 00:00:00+00:00,,,,8.8857328402,10.8714263613,,,7.5331671605,7.8925355692,12.9717292824,,14.1488156466,12.3790289249,14.3977895613,11.9888315105,12.6179221131,,9.5353267262,19.8200000018,18.7755201346,,
2002-12-13 00:00:00+00:00,,,,8.6625403237,10.8089468994,,,7.4736947881,7.8386878606,12.8934291056,,14.1117930152,12.2369924059,14.1497893583,11.7203675931,12.6241779,,9.6316431578,19.7104165148,18.4384231134,,
2002-12-16 00:00:00+00:00,,,,8.7865361662,10.8357238116,,,7.5827274707,7.9848459267,13.3175550631,,14.3524401195,12.5866207604,14.5011229792,12.1192282704,12.6867357687,,9.783721734,19.9076667913,18.8931121187,,
2002-12-17 00:00:00+00:00,,,,8.7712751394,10.8267981742,,,7.5827274707,7.938690748,13.2196798421,,14.2043495938,12.526528387,14.3220117215,12.0578650893,12.5553642444,,9.7938603057,19.6446664227,18.6187308224,,
2002-12-18 00:00:00+00:00,,,,8.6282030134,10.6572110635,,,7.3725917552,7.8848430394,13.0826545328,,14.0871112609,12.2916218363,14.3013450379,11.7280379908,12.5365968838,,9.7634445905,19.5862218963,18.3835468541,,
2002-12-19 00:00:00+00:00,,,,8.4641469756,10.6215085139,,,7.2358052989,7.8002252117,12.9195291646,,13.9451911737,12.1823629756,14.19801162,11.6820156049,12.3739464252,,9.7735831622,19.3962771856,18.2189180763,,
2002-12-20 00:00:00+00:00,,,,8.6606326953,10.6969984311,,,7.6090491497,7.9384615875,13.140759789,,14.2262484803,12.446441642,14.420536691,11.805317247,12.5836904474,,9.8736305882,19.5634358366,18.4482538032,,
2002-12-23 00:00:00+00:00,,,,8.5843275614,10.7692754475,,,7.4501133973,7.9384615875,13.0750231217,,14.2882635129,12.4189660534,14.3512737867,11.951441695,12.6214226526,,9.8325973182,19.6880904128,18.188972553,,
2002-12-24 00:00:00+00:00,,,,8.5957733315,10.7783100746,,,7.4501133973,7.9345891672,13.0815967884,,14.220046977,12.309063699,14.2820108823,11.8283895282,12.6214226526,,9.7915640483,19.7980797447,18.094688462,,
2002-12-26 00:00:00+00:00,,,,8.6415564118,10.8415524639,,,7.5494482426,7.9694409498,13.0947441219,,14.0588078922,12.2705978749,14.3304949154,11.7668634449,12.6151339517,,9.8531139532,19.4607791268,18.2989706592,,
2002-12-27 00:00:00+00:00,,,,8.5156529409,10.7331369393,,,7.350778552,7.7680750949,12.9501234539,,13.7549342324,12.0452980483,14.0534432978,11.5592129135,12.5145147378,,9.817209842,19.2041373523,17.8746922497,,
2002-12-30 00:00:00+00:00,,,,8.4660546039,10.687963804,,,7.1322418923,7.7913096166,12.9895654542,,13.8231507683,12.1332199318,14.1296324927,11.4438515072,12.5899791482,,9.8428556357,19.3801202834,18.0475464165,,
2002-12-31 00:00:00+00:00,,,,8.576697048,10.7602408205,,,7.2613771912,7.8222889789,13.0421547881,,13.8479567814,12.0892589901,14.261232011,11.3823254238,12.5396695412,,9.8223390007,19.4681117489,18.1575445227,,
2003-01-02 00:00:00+00:00,,,,8.8227811048,10.9590026156,,,7.4302464282,8.0313996744,13.3839854579,,14.1394274346,12.5288684079,14.6283254042,11.9975862575,12.7786401744,,10.0531511444,19.9960605421,18.8411041823,,
2003-01-03 00:00:00+00:00,,,,8.8094277064,10.9590026156,,,7.4898473354,8.0701238772,13.3116751239,,14.1146214216,12.5178781724,14.6768094372,12.04373082,12.7660627727,,10.1557343193,20.2013739617,18.4089687653,,
2003-01-06 00:00:00+00:00,,,,8.8094277064,11.1487297838,,,7.7183174796,8.2947242539,13.5680481263,,14.2324499835,12.9410022371,14.8084089555,12.5743932891,12.8603932858,,10.6122294478,20.4213526255,18.7468200914,,
2003-01-07 00:00:00+00:00,,,,9.0116363111,10.9770718697,,,7.6686500569,8.1785516453,13.5220324592,,13.767337239,12.7981291763,14.7252934703,12.7051362163,12.7471966701,,10.3814173042,20.1280477404,18.6446789928,,
2003-01-08 00:00:00+00:00,,,,8.8246887331,10.9318987345,,,7.4898473354,8.093358399,13.1736281226,,13.6371056705,12.6662463509,14.5452099189,12.2898351535,12.6717322596,,10.4532255266,19.9740626757,18.471824826,,
